#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Excitation Wavelength: 784.91 nm
#Laser Current: 100 %
#Excitation Power: 75.48 mW
#ND Filter: 100 % (255/255)
#Spectrograph Center Wavelength: 800.00 cm-1
#Grating: 600 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 5
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -69
#Optical Line Shaping mode: OFF
#Objective Lens: NA 0.45 20x Plan Fluor
#Measurement Mode: Point
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): 6.2
#Measurement Time:8/4/2025 2:32:51 PM
#--------------------------------------
#

wn(8/4/2025 2:32:51 PM Index:3)	8/4/2025 2:32:51 PM Index:3	wn(8/4/2025 2:31:09 PM Index:2)	8/4/2025 2:31:09 PM Index:2	wn(8/4/2025 2:29:28 PM Index:1)	8/4/2025 2:29:28 PM Index:1	
180.486708504808	6798.39990234375	180.486708504808	4540.60009765625	180.486708504808	4999.60009765625
181.467628538334	6908.60009765625	181.467628538334	4716	181.467628538334	5188.39990234375
182.449291791087	7290	182.449291791087	4389.39990234375	182.449291791087	4935.2001953125
183.429905306741	6786.39990234375	183.429905306741	4780.60009765625	183.429905306741	5221.2001953125
184.410365687312	6950.7998046875	184.410365687312	4346.60009765625	184.410365687312	4667.39990234375
185.39156897477	7004.60009765625	185.39156897477	4586.7998046875	185.39156897477	5308.2001953125
186.371723052876	6681.60009765625	186.371723052876	4506.60009765625	186.371723052876	4849.60009765625
187.351724103504	6948.2001953125	187.351724103504	4470.2001953125	187.351724103504	4838.7998046875
188.331572162486	6691.2001953125	188.331572162486	4520.60009765625	188.331572162486	4864.2001953125
189.313058158697	6989.7998046875	189.313058158697	4184.7998046875	189.313058158697	5122
190.292600062323	6539.2001953125	190.292600062323	4439.2001953125	190.292600062323	4866.39990234375
191.271989081808	6727.2001953125	191.271989081808	4544.60009765625	191.271989081808	4850.2001953125
192.25122525294	7011	192.25122525294	4198.7998046875	192.25122525294	4918.60009765625
193.23120349897	6681.7998046875	193.23120349897	4567.39990234375	193.23120349897	4869.7998046875
194.210133941089	6657.2001953125	194.210133941089	4377.60009765625	194.210133941089	4849
195.18891164219	6715.7998046875	195.18891164219	4289.39990234375	195.18891164219	4759
196.16753663802	7043.60009765625	196.16753663802	4278.7998046875	196.16753663802	4809.7998046875
197.146008964311	6460.60009765625	197.146008964311	4510.39990234375	197.146008964311	4904.7998046875
198.124328656788	6686.60009765625	198.124328656788	4337.60009765625	198.124328656788	4651.60009765625
199.103389801196	6825.39990234375	199.103389801196	4314.60009765625	199.103389801196	4718.2001953125
200.081404193728	6647.39990234375	200.081404193728	4500.60009765625	200.081404193728	5050.60009765625
201.059266059581	6702.7998046875	201.059266059581	4277.39990234375	201.059266059581	4660.7998046875
202.037869066124	6759.60009765625	202.037869066124	4393	202.037869066124	4751.60009765625
203.015425846297	6793.2001953125	203.015425846297	4223.2001953125	203.015425846297	4812.60009765625
203.992830206824	6698.39990234375	203.992830206824	4543	203.992830206824	4850.2001953125
